Block ID,X Center,Y Center,Z Center,X Size,Y Size,Z Size,Category,CYB5A,SOD1,CA2,RBP4,ALB,TF,CAT
15,471.0,353.999,34.998999999999995,50,53,35,True,-1.72992,,-1.84049,0.64562,-0.308431,,-1.17939
15,520.999,353.999,34.998999999999995,50,53,35,True,-1.72992,,-1.84049,0.64562,-0.308431,,-1.17939
60,471.0,301.0,35.0,50,53,35,True,-1.69349,,-1.19146,-0.285598,0.372738,-0.029052,-1.17727
60,520.999,301.0,35.0,50,53,35,True,-1.69349,,-1.19146,-0.285598,0.372738,-0.029052,-1.17727
60,471.0,353.999,35.0,50,53,35,True,-1.69349,,-1.19146,-0.285598,0.372738,-0.029052,-1.17727
60,520.999,353.999,35.0,50,53,35,True,-1.69349,,-1.19146,-0.285598,0.372738,-0.029052,-1.17727
60,471.0,301.0,69.999,50,53,35,True,-1.69349,,-1.19146,-0.285598,0.372738,-0.029052,-1.17727
60,520.999,301.0,69.999,50,53,35,True,-1.69349,,-1.19146,-0.285598,0.372738,-0.029052,-1.17727
60,471.0,353.999,69.999,50,53,35,True,-1.69349,,-1.19146,-0.285598,0.372738,-0.029052,-1.17727
60,520.999,353.999,69.999,50,53,35,True,-1.69349,,-1.19146,-0.285598,0.372738,-0.029052,-1.17727
105,471.0,301.0,70.0,50,53,35,True,-1.88085,,-1.26547,0.303176,-1.76575,,-2.18665
105,520.999,301.0,70.0,50,53,35,True,-1.88085,,-1.26547,0.303176,-1.76575,,-2.18665
105,471.0,353.999,70.0,50,53,35,True,-1.88085,,-1.26547,0.303176,-1.76575,,-2.18665
105,520.999,353.999,70.0,50,53,35,True,-1.88085,,-1.26547,0.303176,-1.76575,,-2.18665
105,471.0,301.0,104.999,50,53,35,True,-1.88085,,-1.26547,0.303176,-1.76575,,-2.18665
105,520.999,301.0,104.999,50,53,35,True,-1.88085,,-1.26547,0.303176,-1.76575,,-2.18665
105,471.0,353.999,104.999,50,53,35,True,-1.88085,,-1.26547,0.303176,-1.76575,,-2.18665
105,520.999,353.999,104.999,50,53,35,True,-1.88085,,-1.26547,0.303176,-1.76575,,-2.18665
150,471.0,301.0,105.0,50,53,35,True,-1.86077,-0.080413,0.143359,-0.828053,-0.119988,,-0.509581
150,520.999,301.0,105.0,50,53,35,True,-1.86077,-0.080413,0.143359,-0.828053,-0.119988,,-0.509581
150,471.0,353.999,105.0,50,53,35,True,-1.86077,-0.080413,0.143359,-0.828053,-0.119988,,-0.509581
150,520.999,353.999,105.0,50,53,35,True,-1.86077,-0.080413,0.143359,-0.828053,-0.119988,,-0.509581
150,471.0,301.0,139.999,50,53,35,True,-1.86077,-0.080413,0.143359,-0.828053,-0.119988,,-0.509581
150,520.999,301.0,139.999,50,53,35,True,-1.86077,-0.080413,0.143359,-0.828053,-0.119988,,-0.509581
150,471.0,353.999,139.999,50,53,35,True,-1.86077,-0.080413,0.143359,-0.828053,-0.119988,,-0.509581
150,520.999,353.999,139.999,50,53,35,True,-1.86077,-0.080413,0.143359,-0.828053,-0.119988,,-0.509581
24,471.0,354.0,0.0,50,53,35,True,-1.66058,,-2.87976,0.0173552,-1.59963,,-1.89497
24,520.999,354.0,0.0,50,53,35,True,-1.66058,,-2.87976,0.0173552,-1.59963,,-1.89497
24,471.0,406.999,0.0,50,53,35,True,-1.66058,,-2.87976,0.0173552,-1.59963,,-1.89497
24,520.999,406.999,0.0,50,53,35,True,-1.66058,,-2.87976,0.0173552,-1.59963,,-1.89497
24,471.0,354.0,34.998999999999995,50,53,35,True,-1.66058,,-2.87976,0.0173552,-1.59963,,-1.89497
24,520.999,354.0,34.998999999999995,50,53,35,True,-1.66058,,-2.87976,0.0173552,-1.59963,,-1.89497
24,471.0,406.999,34.998999999999995,50,53,35,True,-1.66058,,-2.87976,0.0173552,-1.59963,,-1.89497
24,520.999,406.999,34.998999999999995,50,53,35,True,-1.66058,,-2.87976,0.0173552,-1.59963,,-1.89497
69,471.0,354.0,35.0,50,53,35,True,-1.76278,,-2.52122,,0.117661,,-1.07225
69,520.999,354.0,35.0,50,53,35,True,-1.76278,,-2.52122,,0.117661,,-1.07225
69,471.0,406.999,35.0,50,53,35,True,-1.76278,,-2.52122,,0.117661,,-1.07225
69,520.999,406.999,35.0,50,53,35,True,-1.76278,,-2.52122,,0.117661,,-1.07225
69,471.0,354.0,69.999,50,53,35,True,-1.76278,,-2.52122,,0.117661,,-1.07225
69,520.999,354.0,69.999,50,53,35,True,-1.76278,,-2.52122,,0.117661,,-1.07225
69,471.0,406.999,69.999,50,53,35,True,-1.76278,,-2.52122,,0.117661,,-1.07225
69,520.999,406.999,69.999,50,53,35,True,-1.76278,,-2.52122,,0.117661,,-1.07225
114,471.0,354.0,70.0,50,53,35,True,-1.89354,,-2.38809,0.517145,-0.967933,,-2.07406
114,520.999,354.0,70.0,50,53,35,True,-1.89354,,-2.38809,0.517145,-0.967933,,-2.07406
114,471.0,406.999,70.0,50,53,35,True,-1.89354,,-2.38809,0.517145,-0.967933,,-2.07406
114,520.999,406.999,70.0,50,53,35,True,-1.89354,,-2.38809,0.517145,-0.967933,,-2.07406
114,471.0,354.0,104.999,50,53,35,True,-1.89354,,-2.38809,0.517145,-0.967933,,-2.07406
114,520.999,354.0,104.999,50,53,35,True,-1.89354,,-2.38809,0.517145,-0.967933,,-2.07406
114,471.0,406.999,104.999,50,53,35,True,-1.89354,,-2.38809,0.517145,-0.967933,,-2.07406
114,520.999,406.999,104.999,50,53,35,True,-1.89354,,-2.38809,0.517145,-0.967933,,-2.07406
159,471.0,354.0,105.0,50,53,35,True,-1.8819,1.46514,0.0506235,-1.37181,-0.524079,,-1.57891
159,520.999,354.0,105.0,50,53,35,True,-1.8819,1.46514,0.0506235,-1.37181,-0.524079,,-1.57891
159,471.0,406.999,105.0,50,53,35,True,-1.8819,1.46514,0.0506235,-1.37181,-0.524079,,-1.57891
159,520.999,406.999,105.0,50,53,35,True,-1.8819,1.46514,0.0506235,-1.37181,-0.524079,,-1.57891
159,471.0,354.0,139.999,50,53,35,True,-1.8819,1.46514,0.0506235,-1.37181,-0.524079,,-1.57891
159,520.999,354.0,139.999,50,53,35,True,-1.8819,1.46514,0.0506235,-1.37181,-0.524079,,-1.57891
159,471.0,406.999,139.999,50,53,35,True,-1.8819,1.46514,0.0506235,-1.37181,-0.524079,,-1.57891
159,520.999,406.999,139.999,50,53,35,True,-1.8819,1.46514,0.0506235,-1.37181,-0.524079,,-1.57891
33,471.0,407.0,0.0,50,53,35,True,-1.74213,,-1.47971,0.341794,1.02665,,-0.890701
33,520.999,407.0,0.0,50,53,35,True,-1.74213,,-1.47971,0.341794,1.02665,,-0.890701
33,471.0,459.999,0.0,50,53,35,True,-1.74213,,-1.47971,0.341794,1.02665,,-0.890701
33,520.999,459.999,0.0,50,53,35,True,-1.74213,,-1.47971,0.341794,1.02665,,-0.890701
33,471.0,407.0,34.998999999999995,50,53,35,True,-1.74213,,-1.47971,0.341794,1.02665,,-0.890701
33,520.999,407.0,34.998999999999995,50,53,35,True,-1.74213,,-1.47971,0.341794,1.02665,,-0.890701
33,471.0,459.999,34.998999999999995,50,53,35,True,-1.74213,,-1.47971,0.341794,1.02665,,-0.890701
33,520.999,459.999,34.998999999999995,50,53,35,True,-1.74213,,-1.47971,0.341794,1.02665,,-0.890701
78,471.0,407.0,35.0,50,53,35,True,-1.86069,,-1.70894,0.526406,0.789137,,-2.08024
78,520.999,407.0,35.0,50,53,35,True,-1.86069,,-1.70894,0.526406,0.789137,,-2.08024
78,471.0,459.999,35.0,50,53,35,True,-1.86069,,-1.70894,0.526406,0.789137,,-2.08024
78,520.999,459.999,35.0,50,53,35,True,-1.86069,,-1.70894,0.526406,0.789137,,-2.08024
78,471.0,407.0,69.999,50,53,35,True,-1.86069,,-1.70894,0.526406,0.789137,,-2.08024
78,520.999,407.0,69.999,50,53,35,True,-1.86069,,-1.70894,0.526406,0.789137,,-2.08024
78,471.0,459.999,69.999,50,53,35,True,-1.86069,,-1.70894,0.526406,0.789137,,-2.08024
78,520.999,459.999,69.999,50,53,35,True,-1.86069,,-1.70894,0.526406,0.789137,,-2.08024
123,471.0,407.0,70.0,50,53,35,True,-1.89692,,-1.50339,0.820932,-0.565692,,-1.88283
123,520.999,407.0,70.0,50,53,35,True,-1.89692,,-1.50339,0.820932,-0.565692,,-1.88283
123,471.0,459.999,70.0,50,53,35,True,-1.89692,,-1.50339,0.820932,-0.565692,,-1.88283
123,520.999,459.999,70.0,50,53,35,True,-1.89692,,-1.50339,0.820932,-0.565692,,-1.88283
123,471.0,407.0,104.999,50,53,35,True,-1.89692,,-1.50339,0.820932,-0.565692,,-1.88283
123,520.999,407.0,104.999,50,53,35,True,-1.89692,,-1.50339,0.820932,-0.565692,,-1.88283
123,471.0,459.999,104.999,50,53,35,True,-1.89692,,-1.50339,0.820932,-0.565692,,-1.88283
123,520.999,459.999,104.999,50,53,35,True,-1.89692,,-1.50339,0.820932,-0.565692,,-1.88283
168,471.0,407.0,105.0,50,53,35,True,-0.240245,,0.257295,,0.48759,,0.694145
168,520.999,407.0,105.0,50,53,35,True,-0.240245,,0.257295,,0.48759,,0.694145
168,471.0,459.999,105.0,50,53,35,True,-0.240245,,0.257295,,0.48759,,0.694145
168,520.999,459.999,105.0,50,53,35,True,-0.240245,,0.257295,,0.48759,,0.694145
168,471.0,407.0,139.999,50,53,35,True,-0.240245,,0.257295,,0.48759,,0.694145
168,520.999,407.0,139.999,50,53,35,True,-0.240245,,0.257295,,0.48759,,0.694145
168,471.0,459.999,139.999,50,53,35,True,-0.240245,,0.257295,,0.48759,,0.694145
168,520.999,459.999,139.999,50,53,35,True,-0.240245,,0.257295,,0.48759,,0.694145
42,471.0,460.0,0.0,50,53,35,True,-1.39128,,0.478278,-0.625577,0.268106,,-0.920865
42,520.999,460.0,0.0,50,53,35,True,-1.39128,,0.478278,-0.625577,0.268106,,-0.920865
42,471.0,512.999,0.0,50,53,35,True,-1.39128,,0.478278,-0.625577,0.268106,,-0.920865
42,520.999,512.999,0.0,50,53,35,True,-1.39128,,0.478278,-0.625577,0.268106,,-0.920865
42,471.0,460.0,34.998999999999995,50,53,35,True,-1.39128,,0.478278,-0.625577,0.268106,,-0.920865
42,520.999,460.0,34.998999999999995,50,53,35,True,-1.39128,,0.478278,-0.625577,0.268106,,-0.920865
42,471.0,512.999,34.998999999999995,50,53,35,True,-1.39128,,0.478278,-0.625577,0.268106,,-0.920865
42,520.999,512.999,34.998999999999995,50,53,35,True,-1.39128,,0.478278,-0.625577,0.268106,,-0.920865
87,471.0,460.0,35.0,50,53,35,True,-0.805421,,-0.467891,-0.210027,0.903853,,-0.596534
87,520.999,460.0,35.0,50,53,35,True,-0.805421,,-0.467891,-0.210027,0.903853,,-0.596534
87,471.0,512.999,35.0,50,53,35,True,-0.805421,,-0.467891,-0.210027,0.903853,,-0.596534
87,520.999,512.999,35.0,50,53,35,True,-0.805421,,-0.467891,-0.210027,0.903853,,-0.596534
87,471.0,460.0,69.999,50,53,35,True,-0.805421,,-0.467891,-0.210027,0.903853,,-0.596534
87,520.999,460.0,69.999,50,53,35,True,-0.805421,,-0.467891,-0.210027,0.903853,,-0.596534
87,471.0,512.999,69.999,50,53,35,True,-0.805421,,-0.467891,-0.210027,0.903853,,-0.596534
87,520.999,512.999,69.999,50,53,35,True,-0.805421,,-0.467891,-0.210027,0.903853,,-0.596534
132,471.0,460.0,70.0,50,53,35,True,0.386316,,0.102903,,0.0280846,,0.0559823
132,520.999,460.0,70.0,50,53,35,True,0.386316,,0.102903,,0.0280846,,0.0559823
132,471.0,512.999,70.0,50,53,35,True,0.386316,,0.102903,,0.0280846,,0.0559823
132,520.999,512.999,70.0,50,53,35,True,0.386316,,0.102903,,0.0280846,,0.0559823
132,471.0,460.0,104.999,50,53,35,True,0.386316,,0.102903,,0.0280846,,0.0559823
132,520.999,460.0,104.999,50,53,35,True,0.386316,,0.102903,,0.0280846,,0.0559823
132,471.0,512.999,104.999,50,53,35,True,0.386316,,0.102903,,0.0280846,,0.0559823
132,520.999,512.999,104.999,50,53,35,True,0.386316,,0.102903,,0.0280846,,0.0559823
177,471.0,460.0,105.0,50,53,35,False,0.0,,0.725287,,0.45786,,-0.0357347
177,520.999,460.0,105.0,50,53,35,False,0.0,,0.725287,,0.45786,,-0.0357347
177,471.0,512.999,105.0,50,53,35,False,0.0,,0.725287,,0.45786,,-0.0357347
177,520.999,512.999,105.0,50,53,35,False,0.0,,0.725287,,0.45786,,-0.0357347
177,471.0,460.0,139.999,50,53,35,False,0.0,,0.725287,,0.45786,,-0.0357347
177,520.999,460.0,139.999,50,53,35,False,0.0,,0.725287,,0.45786,,-0.0357347
177,471.0,512.999,139.999,50,53,35,False,0.0,,0.725287,,0.45786,,-0.0357347
177,520.999,512.999,139.999,50,53,35,False,0.0,,0.725287,,0.45786,,-0.0357347
7,521.0,248.0,0.0,50,53,35,True,0.27477,,-0.654617,-0.730239,-0.635169,-0.483205,-0.814965
7,570.999,248.0,0.0,50,53,35,True,0.27477,,-0.654617,-0.730239,-0.635169,-0.483205,-0.814965
7,521.0,300.999,0.0,50,53,35,True,0.27477,,-0.654617,-0.730239,-0.635169,-0.483205,-0.814965
7,570.999,300.999,0.0,50,53,35,True,0.27477,,-0.654617,-0.730239,-0.635169,-0.483205,-0.814965
7,521.0,248.0,34.998999999999995,50,53,35,True,0.27477,,-0.654617,-0.730239,-0.635169,-0.483205,-0.814965
7,570.999,248.0,34.998999999999995,50,53,35,True,0.27477,,-0.654617,-0.730239,-0.635169,-0.483205,-0.814965
7,521.0,300.999,34.998999999999995,50,53,35,True,0.27477,,-0.654617,-0.730239,-0.635169,-0.483205,-0.814965
7,570.999,300.999,34.998999999999995,50,53,35,True,0.27477,,-0.654617,-0.730239,-0.635169,-0.483205,-0.814965
52,521.0,248.0,35.0,50,53,35,True,0.5267,,0.0620358,,-0.42675,1.19659,0.249342
52,570.999,248.0,35.0,50,53,35,True,0.5267,,0.0620358,,-0.42675,1.19659,0.249342
52,521.0,300.999,35.0,50,53,35,True,0.5267,,0.0620358,,-0.42675,1.19659,0.249342
52,570.999,300.999,35.0,50,53,35,True,0.5267,,0.0620358,,-0.42675,1.19659,0.249342
52,521.0,248.0,69.999,50,53,35,True,0.5267,,0.0620358,,-0.42675,1.19659,0.249342
52,570.999,248.0,69.999,50,53,35,True,0.5267,,0.0620358,,-0.42675,1.19659,0.249342
52,521.0,300.999,69.999,50,53,35,True,0.5267,,0.0620358,,-0.42675,1.19659,0.249342
52,570.999,300.999,69.999,50,53,35,True,0.5267,,0.0620358,,-0.42675,1.19659,0.249342
97,521.0,248.0,70.0,50,53,35,False,0.473848,,0.196068,,1.705,,1.16701
97,570.999,248.0,70.0,50,53,35,False,0.473848,,0.196068,,1.705,,1.16701
97,521.0,300.999,70.0,50,53,35,False,0.473848,,0.196068,,1.705,,1.16701
97,570.999,300.999,70.0,50,53,35,False,0.473848,,0.196068,,1.705,,1.16701
97,521.0,248.0,104.999,50,53,35,False,0.473848,,0.196068,,1.705,,1.16701
97,570.999,248.0,104.999,50,53,35,False,0.473848,,0.196068,,1.705,,1.16701
97,521.0,300.999,104.999,50,53,35,False,0.473848,,0.196068,,1.705,,1.16701
97,570.999,300.999,104.999,50,53,35,False,0.473848,,0.196068,,1.705,,1.16701
142,521.0,248.0,105.0,50,53,35,False,0.056978,,0.653015,,0.00356377,,-0.116252
142,570.999,248.0,105.0,50,53,35,False,0.056978,,0.653015,,0.00356377,,-0.116252
142,521.0,300.999,105.0,50,53,35,False,0.056978,,0.653015,,0.00356377,,-0.116252
142,570.999,300.999,105.0,50,53,35,False,0.056978,,0.653015,,0.00356377,,-0.116252
142,521.0,248.0,139.999,50,53,35,False,0.056978,,0.653015,,0.00356377,,-0.116252
142,570.999,248.0,139.999,50,53,35,False,0.056978,,0.653015,,0.00356377,,-0.116252
142,521.0,300.999,139.999,50,53,35,False,0.056978,,0.653015,,0.00356377,,-0.116252
142,570.999,300.999,139.999,50,53,35,False,0.056978,,0.653015,,0.00356377,,-0.116252
16,521.0,301.0,0.0,50,53,35,True,-1.68598,,-1.75174,0.598634,-2.37296,,-1.04047
16,570.999,301.0,0.0,50,53,35,True,-1.68598,,-1.75174,0.598634,-2.37296,,-1.04047
16,521.0,353.999,0.0,50,53,35,True,-1.68598,,-1.75174,0.598634,-2.37296,,-1.04047
16,570.999,353.999,0.0,50,53,35,True,-1.68598,,-1.75174,0.598634,-2.37296,,-1.04047
16,521.0,301.0,34.998999999999995,50,53,35,True,-1.68598,,-1.75174,0.598634,-2.37296,,-1.04047
16,570.999,301.0,34.998999999999995,50,53,35,True,-1.68598,,-1.75174,0.598634,-2.37296,,-1.04047
16,521.0,353.999,34.998999999999995,50,53,35,True,-1.68598,,-1.75174,0.598634,-2.37296,,-1.04047
16,570.999,353.999,34.998999999999995,50,53,35,True,-1.68598,,-1.75174,0.598634,-2.37296,,-1.04047
61,521.0,301.0,35.0,50,53,35,True,-0.98322,,-0.393805,-1.41643,-0.946346,,-1.66508
61,570.999,301.0,35.0,50,53,35,True,-0.98322,,-0.393805,-1.41643,-0.946346,,-1.66508
61,521.0,353.999,35.0,50,53,35,True,-0.98322,,-0.393805,-1.41643,-0.946346,,-1.66508
61,570.999,353.999,35.0,50,53,35,True,-0.98322,,-0.393805,-1.41643,-0.946346,,-1.66508
61,521.0,301.0,69.999,50,53,35,True,-0.98322,,-0.393805,-1.41643,-0.946346,,-1.66508
61,570.999,301.0,69.999,50,53,35,True,-0.98322,,-0.393805,-1.41643,-0.946346,,-1.66508
61,521.0,353.999,69.999,50,53,35,True,-0.98322,,-0.393805,-1.41643,-0.946346,,-1.66508
61,570.999,353.999,69.999,50,53,35,True,-0.98322,,-0.393805,-1.41643,-0.946346,,-1.66508
106,521.0,301.0,70.0,50,53,35,True,-1.00712,,-0.0506353,0.56237,0.0910408,,-1.1614
106,570.999,301.0,70.0,50,53,35,True,-1.00712,,-0.0506353,0.56237,0.0910408,,-1.1614
106,521.0,353.999,70.0,50,53,35,True,-1.00712,,-0.0506353,0.56237,0.0910408,,-1.1614
106,570.999,353.999,70.0,50,53,35,True,-1.00712,,-0.0506353,0.56237,0.0910408,,-1.1614
106,521.0,301.0,104.999,50,53,35,True,-1.00712,,-0.0506353,0.56237,0.0910408,,-1.1614
106,570.999,301.0,104.999,50,53,35,True,-1.00712,,-0.0506353,0.56237,0.0910408,,-1.1614
106,521.0,353.999,104.999,50,53,35,True,-1.00712,,-0.0506353,0.56237,0.0910408,,-1.1614
106,570.999,353.999,104.999,50,53,35,True,-1.00712,,-0.0506353,0.56237,0.0910408,,-1.1614
151,521.0,301.0,105.0,50,53,35,True,-0.753604,,0.598992,-0.886655,0.163514,,-0.191672
151,570.999,301.0,105.0,50,53,35,True,-0.753604,,0.598992,-0.886655,0.163514,,-0.191672
151,521.0,353.999,105.0,50,53,35,True,-0.753604,,0.598992,-0.886655,0.163514,,-0.191672
151,570.999,353.999,105.0,50,53,35,True,-0.753604,,0.598992,-0.886655,0.163514,,-0.191672
151,521.0,301.0,139.999,50,53,35,True,-0.753604,,0.598992,-0.886655,0.163514,,-0.191672
151,570.999,301.0,139.999,50,53,35,True,-0.753604,,0.598992,-0.886655,0.163514,,-0.191672
151,521.0,353.999,139.999,50,53,35,True,-0.753604,,0.598992,-0.886655,0.163514,,-0.191672
151,570.999,353.999,139.999,50,53,35,True,-0.753604,,0.598992,-0.886655,0.163514,,-0.191672
25,521.0,354.0,0.0,50,53,35,True,-1.99145,,-2.24388,2.63292,-2.86227,,-1.94588
25,570.999,354.0,0.0,50,53,35,True,-1.99145,,-2.24388,2.63292,-2.86227,,-1.94588
25,521.0,406.999,0.0,50,53,35,True,-1.99145,,-2.24388,2.63292,-2.86227,,-1.94588
25,570.999,406.999,0.0,50,53,35,True,-1.99145,,-2.24388,2.63292,-2.86227,,-1.94588
25,521.0,354.0,34.998999999999995,50,53,35,True,-1.99145,,-2.24388,2.63292,-2.86227,,-1.94588
25,570.999,354.0,34.998999999999995,50,53,35,True,-1.99145,,-2.24388,2.63292,-2.86227,,-1.94588
25,521.0,406.999,34.998999999999995,50,53,35,True,-1.99145,,-2.24388,2.63292,-2.86227,,-1.94588
25,570.999,406.999,34.998999999999995,50,53,35,True,-1.99145,,-2.24388,2.63292,-2.86227,,-1.94588
70,521.0,354.0,35.0,50,53,35,True,-1.92799,,-1.50205,-0.0782091,-1.60231,,-1.97469
70,570.999,354.0,35.0,50,53,35,True,-1.92799,,-1.50205,-0.0782091,-1.60231,,-1.97469
70,521.0,406.999,35.0,50,53,35,True,-1.92799,,-1.50205,-0.0782091,-1.60231,,-1.97469
70,570.999,406.999,35.0,50,53,35,True,-1.92799,,-1.50205,-0.0782091,-1.60231,,-1.97469
70,521.0,354.0,69.999,50,53,35,True,-1.92799,,-1.50205,-0.0782091,-1.60231,,-1.97469
70,570.999,354.0,69.999,50,53,35,True,-1.92799,,-1.50205,-0.0782091,-1.60231,,-1.97469
70,521.0,406.999,69.999,50,53,35,True,-1.92799,,-1.50205,-0.0782091,-1.60231,,-1.97469
70,570.999,406.999,69.999,50,53,35,True,-1.92799,,-1.50205,-0.0782091,-1.60231,,-1.97469
115,521.0,354.0,70.0,50,53,35,True,-1.82741,,-1.38226,0.108499,0.159138,,-1.88475
115,570.999,354.0,70.0,50,53,35,True,-1.82741,,-1.38226,0.108499,0.159138,,-1.88475
115,521.0,406.999,70.0,50,53,35,True,-1.82741,,-1.38226,0.108499,0.159138,,-1.88475
115,570.999,406.999,70.0,50,53,35,True,-1.82741,,-1.38226,0.108499,0.159138,,-1.88475
115,521.0,354.0,104.999,50,53,35,True,-1.82741,,-1.38226,0.108499,0.159138,,-1.88475
115,570.999,354.0,104.999,50,53,35,True,-1.82741,,-1.38226,0.108499,0.159138,,-1.88475
115,521.0,406.999,104.999,50,53,35,True,-1.82741,,-1.38226,0.108499,0.159138,,-1.88475
115,570.999,406.999,104.999,50,53,35,True,-1.82741,,-1.38226,0.108499,0.159138,,-1.88475
160,521.0,354.0,105.0,50,53,35,True,-1.97194,,-0.0871294,0.352003,-0.755713,,-2.12448
160,570.999,354.0,105.0,50,53,35,True,-1.97194,,-0.0871294,0.352003,-0.755713,,-2.12448
160,521.0,406.999,105.0,50,53,35,True,-1.97194,,-0.0871294,0.352003,-0.755713,,-2.12448
160,570.999,406.999,105.0,50,53,35,True,-1.97194,,-0.0871294,0.352003,-0.755713,,-2.12448
160,521.0,354.0,139.999,50,53,35,True,-1.97194,,-0.0871294,0.352003,-0.755713,,-2.12448
160,570.999,354.0,139.999,50,53,35,True,-1.97194,,-0.0871294,0.352003,-0.755713,,-2.12448
160,521.0,406.999,139.999,50,53,35,True,-1.97194,,-0.0871294,0.352003,-0.755713,,-2.12448
160,570.999,406.999,139.999,50,53,35,True,-1.97194,,-0.0871294,0.352003,-0.755713,,-2.12448
34,521.0,407.0,0.0,50,53,35,True,-2.01105,,-1.53728,-0.63881,-1.05164,,-2.46535
34,570.999,407.0,0.0,50,53,35,True,-2.01105,,-1.53728,-0.63881,-1.05164,,-2.46535
34,521.0,459.999,0.0,50,53,35,True,-2.01105,,-1.53728,-0.63881,-1.05164,,-2.46535
34,570.999,459.999,0.0,50,53,35,True,-2.01105,,-1.53728,-0.63881,-1.05164,,-2.46535
34,521.0,407.0,34.998999999999995,50,53,35,True,-2.01105,,-1.53728,-0.63881,-1.05164,,-2.46535
34,570.999,407.0,34.998999999999995,50,53,35,True,-2.01105,,-1.53728,-0.63881,-1.05164,,-2.46535
34,521.0,459.999,34.998999999999995,50,53,35,True,-2.01105,,-1.53728,-0.63881,-1.05164,,-2.46535
34,570.999,459.999,34.998999999999995,50,53,35,True,-2.01105,,-1.53728,-0.63881,-1.05164,,-2.46535
79,521.0,407.0,35.0,50,53,35,True,-1.90584,,-1.39415,0.256565,-0.428527,,-2.17145
79,570.999,407.0,35.0,50,53,35,True,-1.90584,,-1.39415,0.256565,-0.428527,,-2.17145
79,521.0,459.999,35.0,50,53,35,True,-1.90584,,-1.39415,0.256565,-0.428527,,-2.17145
79,570.999,459.999,35.0,50,53,35,True,-1.90584,,-1.39415,0.256565,-0.428527,,-2.17145
79,521.0,407.0,69.999,50,53,35,True,-1.90584,,-1.39415,0.256565,-0.428527,,-2.17145
79,570.999,407.0,69.999,50,53,35,True,-1.90584,,-1.39415,0.256565,-0.428527,,-2.17145
79,521.0,459.999,69.999,50,53,35,True,-1.90584,,-1.39415,0.256565,-0.428527,,-2.17145
79,570.999,459.999,69.999,50,53,35,True,-1.90584,,-1.39415,0.256565,-0.428527,,-2.17145
124,521.0,407.0,70.0,50,53,35,True,-1.67505,,-1.58068,0.664661,0.139657,,-1.25925
124,570.999,407.0,70.0,50,53,35,True,-1.67505,,-1.58068,0.664661,0.139657,,-1.25925
124,521.0,459.999,70.0,50,53,35,True,-1.67505,,-1.58068,0.664661,0.139657,,-1.25925
124,570.999,459.999,70.0,50,53,35,True,-1.67505,,-1.58068,0.664661,0.139657,,-1.25925
124,521.0,407.0,104.999,50,53,35,True,-1.67505,,-1.58068,0.664661,0.139657,,-1.25925
124,570.999,407.0,104.999,50,53,35,True,-1.67505,,-1.58068,0.664661,0.139657,,-1.25925
124,521.0,459.999,104.999,50,53,35,True,-1.67505,,-1.58068,0.664661,0.139657,,-1.25925
124,570.999,459.999,104.999,50,53,35,True,-1.67505,,-1.58068,0.664661,0.139657,,-1.25925
169,521.0,407.0,105.0,50,53,35,True,-0.479566,,0.249396,-1.02712,0.202233,,-0.395545
169,570.999,407.0,105.0,50,53,35,True,-0.479566,,0.249396,-1.02712,0.202233,,-0.395545
169,521.0,459.999,105.0,50,53,35,True,-0.479566,,0.249396,-1.02712,0.202233,,-0.395545
169,570.999,459.999,105.0,50,53,35,True,-0.479566,,0.249396,-1.02712,0.202233,,-0.395545
169,521.0,407.0,139.999,50,53,35,True,-0.479566,,0.249396,-1.02712,0.202233,,-0.395545
169,570.999,407.0,139.999,50,53,35,True,-0.479566,,0.249396,-1.02712,0.202233,,-0.395545
169,521.0,459.999,139.999,50,53,35,True,-0.479566,,0.249396,-1.02712,0.202233,,-0.395545
169,570.999,459.999,139.999,50,53,35,True,-0.479566,,0.249396,-1.02712,0.202233,,-0.395545
43,521.0,460.0,0.0,50,53,35,True,-1.23814,,0.0898313,0.357425,-0.0400414,,-1.11968
43,570.999,460.0,0.0,50,53,35,True,-1.23814,,0.0898313,0.357425,-0.0400414,,-1.11968
43,521.0,512.999,0.0,50,53,35,True,-1.23814,,0.0898313,0.357425,-0.0400414,,-1.11968
43,570.999,512.999,0.0,50,53,35,True,-1.23814,,0.0898313,0.357425,-0.0400414,,-1.11968
43,521.0,460.0,34.998999999999995,50,53,35,True,-1.23814,,0.0898313,0.357425,-0.0400414,,-1.11968
43,570.999,460.0,34.998999999999995,50,53,35,True,-1.23814,,0.0898313,0.357425,-0.0400414,,-1.11968
43,521.0,512.999,34.998999999999995,50,53,35,True,-1.23814,,0.0898313,0.357425,-0.0400414,,-1.11968
43,570.999,512.999,34.998999999999995,50,53,35,True,-1.23814,,0.0898313,0.357425,-0.0400414,,-1.11968
88,521.0,460.0,35.0,50,53,35,True,0.1683,,-0.856137,-1.89171,0.484843,,-0.904952
88,570.999,460.0,35.0,50,53,35,True,0.1683,,-0.856137,-1.89171,0.484843,,-0.904952
88,521.0,512.999,35.0,50,53,35,True,0.1683,,-0.856137,-1.89171,0.484843,,-0.904952
88,570.999,512.999,35.0,50,53,35,True,0.1683,,-0.856137,-1.89171,0.484843,,-0.904952
88,521.0,460.0,69.999,50,53,35,True,0.1683,,-0.856137,-1.89171,0.484843,,-0.904952
